signal_timestamp,entry_timestamp,exit_timestamp,symbol,side,shares,entry_price,stop_loss,take_profit,exit_price,exit_reason,atr,stop_distance,gross_pnl,fee,spread,net_pnl,r_multiple
2025-07-30 14:19:00,2025-07-30 14:20:00,2025-07-30 15:20:00,ODFL,SHORT,85,149.525,152.25988571428573,144.05522857142856,146.19,time,1.36744285714286,2.73488571428572,283.4750000000007,0.7,6.3548125,276.42018750000074,1.2194293833119172
2025-07-31 13:30:00,2025-07-31 13:31:00,2025-07-31 14:31:00,CHRW,SHORT,121,112.295,114.27964285714286,108.3257142857143,113.1931,time,0.9923214285714265,1.984642857142853,-108.67009999999993,0.847,6.7938475,-116.31094749999993,-0.4525247435666733
2025-07-31 13:32:00,2025-07-31 13:33:00,2025-07-31 14:33:00,CHRW,SHORT,89,112.18,114.8325,106.87500000000001,113.13,time,1.3262499999999977,2.6524999999999954,-84.54999999999899,0.7,4.9920100000000005,-90.242009999999,-0.3581526861451424
2025-07-31 13:33:00,2025-07-31 13:34:00,2025-07-31 13:45:00,MAS,SHORT,223,71.89,72.94857142857143,69.77285714285713,69.77285714285713,target,0.529285714285715,1.05857142857143,472.1228571428592,1.561,8.015735,462.5461221428592,2.0000000000000058
2025-08-05 13:30:00,2025-08-05 13:31:00,2025-08-05 13:41:00,FIS,SHORT,275,76.09,76.98254285714286,74.30491428571428,74.30491428571428,target,0.4462714285714305,0.892542857142861,490.89857142857517,1.925,10.462375,478.51119642857515,2.0000000000000067
2025-08-06 15:00:00,2025-08-06 15:01:00,2025-08-06 15:06:00,NRG,LONG,270,150.26,149.31614285714286,152.14771428571427,149.31614285714286,stop,0.47192857142856937,0.9438571428571387,-254.84142857142416,1.8900000000000001,20.2851,-277.01652857142415,-0.999999999999987
2025-08-06 14:59:00,2025-08-06 15:00:00,2025-08-06 15:05:00,IFF,LONG,526,66.955,66.48071428571428,67.90357142857142,66.48071428571428,stop,0.23714285714285768,0.47428571428571537,-249.4742857142852,3.682,17.609165,-270.7654507142852,-0.9999999999999957
2025-08-06 15:08:00,2025-08-06 15:09:00,2025-08-06 15:53:00,IFF,LONG,339,65.38,64.66071428571428,66.81857142857142,65.225,time,0.3596428571428559,0.7192857142857118,-52.545000000000385,2.373,11.08191,-65.99991000000038,-0.21549155908639758
2025-08-06 15:09:00,2025-08-06 15:10:00,2025-08-06 15:53:00,IFF,LONG,251,65.08,64.11428571428571,67.01142857142857,65.225,time,0.4828571428571417,0.9657142857142834,36.394999999999,1.7570000000000001,8.16754,26.470459999999,0.15014792899407908
2025-08-06 14:26:00,2025-08-06 14:27:00,2025-08-06 14:31:00,TECH,LONG,345,49.86,49.15442857142857,51.27114285714286,49.15442857142857,stop,0.3527857142857153,0.7055714285714306,-243.4221428571439,2.415,8.600850000000001,-254.4379928571439,-1.0000000000000013
2025-08-07 14:07:00,2025-08-07 14:08:00,2025-08-07 15:08:00,AMD,LONG,206,171.62,170.4651142857143,173.92977142857143,172.79,time,0.5774428571428538,1.1548857142857076,241.01999999999742,1.442,17.67686,221.9011399999974,1.013087256624027
