symbol,side,entry_time,entry_price,stop_price,target_price,stop_pct,target_pct,exit_time,exit_price,exit_reason,qty,pnl_gross,pnl_net,commission,duration_minutes
f,SHORT,2024-05-10 13:50:00+00:00,12.075,12.117320095396103,12.007287847366236,0.0035047698050602247,0.0056076316880963595,2024-05-10 14:25:00+00:00,12.0789,TARGET,1,0.07890000000000086,0.07190000000000085,0.007000000000000006,35.0
bac,SHORT,2024-05-10 13:40:00+00:00,38.695,38.77239,38.571176,0.002,0.0032000000000000006,2024-05-10 14:47:00+00:00,38.6959,TARGET,1,0.13589999999999947,0.12889999999999946,0.007000000000000006,67.0
czr,LONG,2024-05-10 14:20:00+00:00,37.15,37.05531316809193,37.30149893105291,0.002548770710849925,0.00407803313735988,2024-05-10 15:08:00+00:00,37.14,STOP,1,-0.11999999999999744,-0.12699999999999745,0.007000000000000006,48.0
vz,SHORT,2024-05-10 13:50:00+00:00,39.85,39.970724563222724,39.656840698843645,0.00302947461035688,0.004847159376571008,2024-05-10 15:11:00+00:00,39.86,STOP,1,-0.125,-0.132,0.007000000000000006,81.0
pfe,LONG,2024-05-10 14:00:00+00:00,28.035,27.940123078844096,28.186803073849447,0.003384231180877653,0.005414769889404245,2024-05-10 18:31:00+00:00,28.03,STOP,1,-0.10000000000000142,-0.10700000000000143,0.007000000000000006,271.0
luv,SHORT,2024-05-10 19:20:00+00:00,27.28,27.32317377509305,27.21092195985112,0.0015826163890414271,0.0025321862224662833,2024-05-10 19:26:00+00:00,27.285,STOP,1,-0.03500000000000014,-0.04200000000000014,0.006999999999999999,6.0
rf,SHORT,2024-05-10 19:20:00+00:00,19.835,19.864827537831022,19.787275939470366,0.0015037831021437254,0.0024060529634299605,2024-05-10 19:37:00+00:00,19.83,STOP,1,-0.03500000000000014,-0.04200000000000014,0.006999999999999999,17.0
usb,SHORT,2024-05-10 19:20:00+00:00,41.769,41.827283294434466,41.67574672890485,0.0013953720327149492,0.002232595252343919,2024-05-10 19:37:00+00:00,41.76,STOP,1,-0.0800000000000054,-0.0870000000000054,0.007000000000000006,17.0
rf,LONG,2024-05-10 19:40:00+00:00,19.875,19.845112310844893,19.92282030264817,0.0015037831021437254,0.0024060529634299605,2024-05-10 19:48:00+00:00,19.875,STOP,1,-0.030000000000001137,-0.037000000000001136,0.006999999999999999,8.0
nem,SHORT,2024-05-10 13:40:00+00:00,43.025,43.347152313415485,42.50955629853522,0.007487561032318094,0.011980097651708951,2024-05-10 19:56:00+00:00,43.02,EOD,1,0.4750000000000014,0.4680000000000014,0.007000000000000006,376.0
usb,LONG,2024-05-10 19:40:00+00:00,41.865,41.806582749850385,41.95846760023938,0.0013953720327149492,0.002232595252343919,2024-05-10 19:56:00+00:00,41.86,EOD,1,0.00999999999999801,0.0029999999999980103,0.007,16.0
luv,LONG,2024-05-10 19:40:00+00:00,27.2975,27.254298529120142,27.366622353407774,0.0015826163890414271,0.0025321862224662833,2024-05-10 19:56:00+00:00,27.295,EOD,1,0.054999999999999716,0.047999999999999717,0.006999999999999999,16.0
aes,SHORT,2024-05-13 13:40:00+00:00,20.12,20.16024,20.055616,0.002,0.0032000000000000006,2024-05-13 13:46:00+00:00,20.115,STOP,1,-0.04560000000000031,-0.052600000000000306,0.006999999999999999,6.0
